Ano,Ciclo,Programa,Nome da Startup,Site,Estado,Status,Área de Negócio,Resumo
2016,2016.2,InovAtiva Brasil,Warren,https://www.facebook.com/oiwarren,Rio Grande do Sul,Acelerada,Setor financeiro,"The content is unavailable on Facebook, possibly due to privacy settings, deletion, or limited sharing by the owner. Users are advised to check their News Feed or visit the Help Centre. The page provides links for login, account recovery, and accessing Facebook's help resources."
2016,2016.2,InovAtiva Brasil,Water Level,http://www.sulhard.com.br/,Santa Catarina,Acelerada,Eletroeletrônicos,Invalid link
2016,2016.2,InovAtiva Brasil,YouUP,https://www.facebook.com/youup.br/,Minas Gerais,Acelerada,Outros,The Facebook page content is unavailable. Access is restricted due to sharing settings or content deletion. Users are directed to the News Feed or Help Centre.
2016,2016.2,InovAtiva Brasil,Yuupe - Compras que Valem Dinheiro,https://yuupe.com/,Distrito Federal,Graduada,Setor financeiro,"Yuupe helps you easily create websites with customizable templates, no professional skills needed. The platform offers tools for website creation, lead management, marketing automation, and email marketing. It provides simple and affordable pricing plans with 24/7 support, aiming to transform leads into loyal customers."
2016,2016.2,InovAtiva Brasil,Zapr,https://goo.gl/E4Hbqy,Rio de Janeiro,Graduada,Tecnologia da Informação e Comunicação,"The provided text announces the shutdown of goo.gl links after August 25th, 2025. Users are directed to a blog post for details about the shutdown. The announcement includes a ""Don't show this again"" option."
2016,2016.2,InovAtiva Brasil,Zumpy - Caronas de verdade,https://www.facebook.com/zumpyapp/timeline,Minas Gerais,Graduada,Tecnologia da Informação e Comunicação,"Zumpy is a Brazilian app aiming to solve mobility problems and create new travel experiences. They have a strong Facebook presence with over 12,000 likes and followers.  Recent posts celebrate Brazil's Driver Day and feature images of the app in use."
2016,2016.1,InovAtiva Brasil,2crowd.com | fbpneu.com,,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,4GVE Industria de veículos Elétricos Ltda,,Ceará,Acelerada,Automóveis,No URL provided
2016,2016.1,InovAtiva Brasil,8Idea Soluções em Tecnologia,,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,99counters,,Piauí,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,A LÚDICA E AS ENERGIAS RENOVÁVEIS,,Ceará,Acelerada,Comércio,No URL provided
2016,2016.1,InovAtiva Brasil,AceleraMEI,,Rio Grande do Sul,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Adimplere,,Rio de Janeiro,Graduada,Setor financeiro,No URL provided
2016,2016.1,InovAtiva Brasil,AdTools,,Rio Grande do Sul,Graduada,Comércio Eletrônico,No URL provided
2016,2016.1,InovAtiva Brasil,ADUANA ON-LINE,,São Paulo,Acelerada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,Aduana Web Soluções,,Minas Gerais,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Aerointel,,Santa Catarina,Graduada,Aeronáutica e Espacial,No URL provided
2016,2016.1,InovAtiva Brasil,Agenda Kids,,Ceará,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,AlfaSix Tecnologia Ltda,,Rio Grande do Sul,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Aplicativo Notifica,,Rio de Janeiro,Acelerada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Aqui Eu Cuido,,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,AS31 - QualiSticker,,Minas Gerais,Graduada,Agronegócio,No URL provided
2016,2016.1,InovAtiva Brasil,ASTON AUTOMAÇÃO INDUSTRIAL LTDA,,Rio Grande do Sul,Acelerada,Bens de capital,No URL provided
2016,2016.1,InovAtiva Brasil,ATAR,,Santa Catarina,Graduada,Setor financeiro,No URL provided
2016,2016.1,InovAtiva Brasil,ATMOSFERO,,Distrito Federal,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Autobar,,Distrito Federal,Graduada,Outros bens de consumo não duráveis,No URL provided
2016,2016.1,InovAtiva Brasil,Bandeirola sinalizadora,,Santa Catarina,Graduada,Energia,No URL provided
2016,2016.1,InovAtiva Brasil,Belasis,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Biblioteca Acessível,,Ceará,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Biofractal Eng. e Biotec. Ambiental,,Santa Catarina,Graduada,Outros,No URL provided
2016,2016.1,InovAtiva Brasil,Biorrefinaria de Microalgas,,Santa Catarina,Graduada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,BioSul - Biofábrica para controle biológico na agricultura,,Rio Grande do Sul,Graduada,Agronegócio,No URL provided
2016,2016.1,InovAtiva Brasil,BipBoy Tecnologia LTDA ME,,Santa Catarina,Acelerada,Serviços Logísticos,No URL provided
2016,2016.1,InovAtiva Brasil,Bitbonum Rewards Club,,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Bitllab Technology,,Ceará,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Box.Cards,,São Paulo,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,brasinsp engenharia e tecnologia,,Ceará,Acelerada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Brincando com pinças,,Rio Grande do Sul,Acelerada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Bynd,,São Paulo,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Cable Robot ( Robô de Cabeamento ).,,Ceará,Graduada,Infraestrutura e Construção Civil,No URL provided
2016,2016.1,InovAtiva Brasil,Capta Money,,Minas Gerais,Graduada,Setor financeiro,No URL provided
2016,2016.1,InovAtiva Brasil,CicloShadow - Inovação Sustentável,,Pernambuco,Acelerada,Outros,No URL provided
2016,2016.1,InovAtiva Brasil,ClickFight,,Rio Grande do Sul,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,COLETIVE,,Paraná,Graduada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,Consolidate,,Distrito Federal,Acelerada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,Contrate um Estudante,,Paraíba,Acelerada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,COOPERFLOREST COOPERATIVA,,Pernambuco,Acelerada,Outros,No URL provided
2016,2016.1,InovAtiva Brasil,Cotabox,,São Paulo,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,CropWatch,,Mato Grosso,Acelerada,Agronegócio,No URL provided
2016,2016.1,InovAtiva Brasil,Cuboz.com,Cuboz.com,São Paulo,Graduada,Educação,"Cuboz is a platform for creating online communities and corporate networks, offering tools for online learning and hybrid models. It centralizes classes, materials, and communication. It enables the creation of engaging learning spaces with features for content distribution, interaction, and networking, with options for webinars."
2016,2016.1,InovAtiva Brasil,CUKE App,,Paraná,Graduada,Varejo,No URL provided
2016,2016.1,InovAtiva Brasil,Dodo,,Paraíba,Acelerada,Outros,No URL provided
2016,2016.1,InovAtiva Brasil,DoutorEasy,,Santa Catarina,Graduada,Educação,No URL provided
2016,2016.1,InovAtiva Brasil,DR Empresarial,,,,,No URL provided
2016,2016.1,InovAtiva Brasil,Dreamkid Studio,,Amazonas,Graduada,Educação,No URL provided
2016,2016.1,InovAtiva Brasil,Duan Internacional do Brasil,,São Paulo,Graduada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Due Laser,,Santa Catarina,Graduada,Eletroeletrônicos,No URL provided
2016,2016.1,InovAtiva Brasil,Easy Park,,Paraná,Graduada,Automóveis,No URL provided
2016,2016.1,InovAtiva Brasil,EasyAlpha,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,EASYCRÉDITO,,Goiás,Graduada,Setor financeiro,No URL provided
2016,2016.1,InovAtiva Brasil,EasyDoctor,,Alagoas,Acelerada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,EasyLoad,,Paraná,Acelerada,Serviços Logísticos,No URL provided
2016,2016.1,InovAtiva Brasil,EatSmart,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,ECOTAG,,Santa Catarina,Graduada,Indústria de Defesa,No URL provided
2016,2016.1,InovAtiva Brasil,EEMovel Inteligência Imobiliária,,Paraná,Graduada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,E-Labora,,São Paulo,Graduada,Outros,No URL provided
2016,2016.1,InovAtiva Brasil,EMPRESA BRASILEIRA DE MINERAÇÃO LTDA,,Bahia,Acelerada,Mineração e metalurgia,No URL provided
2016,2016.1,InovAtiva Brasil,Empresa: ACTSISTEMAS,,Santa Catarina,Graduada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,eMúsicaAovivo / OndeBand,,Distrito Federal,Acelerada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,EPHEALTH - PRIMARY CARE SOLUTION,,Santa Catarina,Graduada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Escavador.com,Escavador.com,Bahia,Graduada,Tecnologia da Informação e Comunicação,"Escavador provides legal information, including processes and official records, from Brazilian courts. Users can search by CPF, CNPJ, name, or process number. They can also track processes and integrate judicial data via API."
2016,2016.1,InovAtiva Brasil,Especifique[me],,Santa Catarina,Graduada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,Estante Mágica,,Rio de Janeiro,Graduada,Educação,No URL provided
2016,2016.1,InovAtiva Brasil,Estoque Vivo,,Pernambuco,Acelerada,Serviços Logísticos,No URL provided
2016,2016.1,InovAtiva Brasil,Ethos Educacional,,Rio Grande do Norte,Acelerada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,Even3,,Pernambuco,Graduada,Educação,No URL provided
2016,2016.1,InovAtiva Brasil,Evowork,,Paraná,Graduada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,EW Bio,,Rio Grande do Sul,Graduada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,FarmaZap,,Pernambuco,Acelerada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,FastMart,,São Paulo,Graduada,Comércio Eletrônico,No URL provided
2016,2016.1,InovAtiva Brasil,Fit+,,Pernambuco,Acelerada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Fix-It,,Rio Grande do Norte,Graduada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Flyamp,,São Paulo,Acelerada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,FORLEVEN,,Minas Gerais,Graduada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,Freenetic,,São Paulo,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Glocal Arts,,Paraíba,Graduada,Comércio Eletrônico,No URL provided
2016,2016.1,InovAtiva Brasil,"goThere, plataforma de viagens virtuais",,Paraíba,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,GPW - GreenPowerWind,,São Paulo,Acelerada,Energia,No URL provided
2016,2016.1,InovAtiva Brasil,GravitWave - Projeto CooPig,,,,,No URL provided
2016,2016.1,InovAtiva Brasil,Guimtalk,,,,,No URL provided
2016,2016.1,InovAtiva Brasil,GuitarPlayOnline,,Paraná,Graduada,Educação,No URL provided
2016,2016.1,InovAtiva Brasil,HasCard,,Distrito Federal,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Healclever,,Santa Catarina,Graduada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Hermes by Jornada Educação e Tecnologia,,Santa Catarina,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,HeyCheff,,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,Home Sol Energia,,São Paulo,Acelerada,Energia,No URL provided
2016,2016.1,InovAtiva Brasil,Hookit Ltda,,Rio Grande do Sul,Acelerada,Tecnologia da Informação e Comunicação,No URL provided
2016,2016.1,InovAtiva Brasil,HubJur,,São Paulo,Acelerada,Outros serviços,No URL provided
2016,2016.1,InovAtiva Brasil,I Do Code,,Santa Catarina,Acelerada,Outros,No URL provided
2016,2016.1,InovAtiva Brasil,IMedical,,São Paulo,Graduada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Imunotera,,São Paulo,Acelerada,Saúde,No URL provided
2016,2016.1,InovAtiva Brasil,Inbeauty,,Rio Grande do Sul,Graduada,Saúde,No URL provided
